,title,score
0,신신반점,3.0
1,한상동성로본점,5.0
2,욥,5.0
3,버들식당,3.0
4,서가앤쿡,4.0
5,함지박,5.0
6,강서복집,5.0
7,아오모리,5.0
8,토끼정 강남점,5.0
9,개미집,5.0
10,은희네해장국,4.0
11,국수마당,5.0
12,원가네손만두,4.0
13,보엠,4.0
14,55도와인앤다인,3.0
15,나인로드피제리아 삼덕점,3.0
16,Al Choc,5.0
17,장원식당,5.0
18,등촌샤브칼국수,5.0
19,노을내리는아름다운집,5.0
