,title,score
0,제주커피박물관 Baum,3.0
1,만천막국수,4.0
2,밍글스,5.0
3,서북면옥,5.0
4,필동면옥,3.0
5,댓짱돈가스,5.0
6,바비레드,3.0
7,함남면옥,5.0
8,우래옥 강남점,3.0
9,춘심이네 본점,4.0
10,목포고을,1.0
11,모래비카페,2.0
12,해녀촌,4.0
