,title,score
0,건계정,3.0
1,더니커피,3.0
2,파스타프레스카,5.0
3,종점숯불갈비,3.5
4,코로코로(일상공간),3.0
5,아다마스253,3.0
6,아다마스253,3.0
7,파주닭국수,2.5
8,원테이블,3.0
9,박군자진주냉면,2.5
10,달방구커피,3.0
11,김경자소문난대구왕뽈찜,2.5
12,옥경이네건생선,3.0
13,청해삼채해물탕아구찜,3.0
14,청춘극장 논현점,3.0
15,크랩팟,3.0
16,byrain,2.5
17,봉선동첫번째,3.0
18,안녕파스타씨,2.5
19,시장초밥,3.0
