,title,score
0,쥬안,5.0
1,유라쿠,3.0
2,바로그집,3.0
3,어머니대성집,3.0
4,원미면옥,4.0
5,이트리,4.0
6,채운,5.0
7,넘치는국수한그릇,4.0
8,cuisson82,5.0
9,까사델비노 청담점,3.0
10,LeTAO,4.0
11,천손짜장,3.0
12,플라잉삐아또,5.0
13,짜장떡볶이,4.0
14,조개일번지,5.0
15,성심당 본점,3.0
16,소나무집,3.0
17,셰프팔레트,3.0
18,남서울민물장어,3.0
19,비너스키친,3.0
