,title,score
0,써니브레드,3.0
1,덕적식당,3.0
2,찌개마을502 안양점,2.5
3,카페바다봄,2.5
4,아웃백스테이크하우스 김포점,3.0
5,세인즈가든,3.0
6,어부와해녀횟집,3.0
7,후산싸맛푸,2.5
8,야타이무라 포장마차촌,3.0
9,청계흑염소,2.5
10,강동회수산,3.0
11,다락마을,2.5
12,토리향,2.5
13,이정 부대찌개,2.5
14,토담순두부,2.5
15,훈혁,3.5
16,물텀벙아구찜,3.0
17,고반등심,3.0
18,담담살롱,3.0
19,꽃비참치,3.0
