,title,score
0,어양,5.0
1,신기루황소곱창구이,5.0
2,소문난쭈꾸미꼼장어,5.0
3,진순자계란말이김밥 봉천본점,5.0
4,개미집,5.0
5,베무초칸티나,5.0
6,목동원조곱창,5.0
7,세시셀라 도산공원점,5.0
8,고모네원조콩탕북어탕,5.0
9,임진강민물장어,5.0
10,바이킹스워프 롯데월드몰점,5.0
11,무궁화 롯데호텔서울,5.0
12,원주추어탕,5.0
13,왕자장어,5.0
14,브레드피트,5.0
15,루스티크,5.0
16,암사민물장어 암사본점,5.0
17,오율,5.0
18,버들식당,5.0
19,태원,5.0
