,title,score
0,아트리움,5.0
1,약전골목원조국수,3.0
2,후쿠오카함바그 ,5.0
3,JS가든 청담점,4.0
4,송죽장,5.0
5,김민경의섹시한꼬마김밥떡볶이,4.0
6,소년상회,3.0
7,미성복어불고기 들안길 본점,3.0
8,정식당,5.0
9,거인통닭,5.0
10,닭귀신,5.0
11,구포촌국수,5.0
12,가마솥생복집,4.0
13,유창반점,5.0
14,바다파스타,3.0
15,시골밥상풍원장,4.0
16,부바스,4.0
17,부여집,3.0
18,가야성,3.0
19,한일관 영등포타임스퀘어점,4.0
