,title,score
0,홍성방,1.0
1,성일정육식당,5.0
2,비사벌 전주 콩나물 국밥,5.0
3,대성갈비,1.0
4,호무랑,3.0
5,몽중헌 청담점,3.0
6,새벽집 청담동점,4.0
7,딘타이펑 강남역점,3.0
8,로리스 더 프라임 립,5.0
9,봉피양 서초점,4.0
