,title,score
0,탐복,3.0
1,석바위시장 토스트,2.5
2,브레드05,3.5
3,르봉뺑,2.5
4,황제해물보쌈,2.5
5,서복령약선삼계탕,3.0
6,금오암소한마당,3.0
7,쿠티크,2.5
8,그릴데미그라스,3.0
9,핑크씨,3.0
10,자작나무집,2.5
11,대왕해물문어보쌈,3.0
12,황금푸줏간,3.5
13,카페업 커피로스터스,3.0
14,카페하이웨스트,3.0
15,참새방앗간,3.0
16,도움,2.5
17,꽃마름 당산역점,3.0
18,코코브루니 압구정점,3.0
19,춘천사랑닭갈비,2.5
