,title,score
0,시골석쇠갈비,4.0
1,대일정,2.5
2,서인반점,3.5
3,머스마빱,3.0
4,캘리인더볼,3.0
5,대가,2.5
6,호박돌,3.0
7,만지오네,2.5
8,떡가게 종춘 ,3.0
9,나고미앤겐로쿠 ,2.5
10,메밀래,2.5
11,짬뽕지존 동탄점,3.0
12,스시류코,3.0
13,감자바우,3.0
14,식물학,3.0
15,뉴욕브레드 광주충장점,2.5
16,로자나 레스토랑,2.5
17,차유 합정점,2.5
18,향촌흑염소가든,3.0
19,더 카페,3.0
