,title,score
0,슈타인도르프,3.0
1,헤르아,3.0
2,빅가이즈 씨푸드,3.0
3,야스노야 본점,3.0
4,진심선농탕,2.5
5,한양중식 본점,3.0
6,까치식당,3.0
7,우아한푸줏간,2.5
8,더플레이스 여의도IFC점,3.0
9,홉스피제리아진주점,3.0
10,스쿠비,3.0
11,스쿠비,2.5
12,무영쌈밥정식,2.5
13,스쿠비,2.5
14,쌩스,2.5
15,배터지는집,3.0
16,갓포하루 ,2.5
17,중평떡볶이,2.5
18,덕성루,3.0
19,홍빠오,3.0
