,title,score
0,서대문원조통술집,4.0
1,소나무집,5.0
2,루프트탑바이 테이스팅룸,4.0
3,부여순대,5.0
4,비금도청담점,4.0
5,팔선,5.0
6,부자피자 2호점,5.0
7,고사소요,5.0
8,마라샹궈,4.0
9,수빈,3.0
10,OK Burger 여의도점,4.0
11,유락손칼국수,5.0
12,일미장어,5.0
13,더글램핑,4.0
14,쥬안,5.0
15,농민순대,3.0
16,광천식당,4.0
17,만두집,5.0
18,조개일번지,5.0
19,수라면옥,3.0
