,title,score
0,스시이끼,3.0
1,심양,5.0
2,코리아하우스,3.0
3,임피리얼팰리스 만요,3.0
4,라뒤레 신세계백화점강남점,5.0
5,갓포아키 도산공원점,4.0
6,라미띠에,4.0
7,왕자장어,5.0
8,허우,4.0
9,그라노,4.0
10,스시타쿠,3.0
11,소문난쭈꾸미꼼장어,4.0
12,류니끄,3.0
13,충무집,3.0
14,순희네빈대떡,3.0
15,슌미 노보텔앰배서더강남,5.0
16,뚝배기집,5.0
17,삐아프,3.0
18,메이다이닝,3.0
19,디저트리,5.0
