,title,score
0,복만두,3.0
1,육판대감,2.5
2,로로빵집 ,3.0
3,월간디저트,3.0
4,히가시노,3.0
5,원조거제버섯매운탕,2.5
6,음악당,3.0
7,고베규카츠,3.0
8,마이어스 NC터미널점,3.0
9,초밥설,3.0
10,청수가,2.5
11,준식당,3.0
12,탐스 로스팅코 내자,2.5
13,밍챠이,3.0
14,모닝달빛,3.0
15,아크펍 강남2호점,3.0
16,소싯적청춘을요리하다 동성로점,2.5
17,비비정 농가 레스토랑,3.0
18,얌차이나,3.0
19,연화정삼계탕,2.5
