,title,score
0,삼성원조양곱창,4.0
1,오엔,3.0
2,루스티크,4.0
3,트라토리아 몰토,4.0
4,토끼정 강남점,5.0
5,목로평양만두국,5.0
6,마담밍,5.0
7,진대감 신사점,3.0
8,워킹온더클라우드,5.0
9,신미식당,4.0
10,루카511,5.0
11,차이린,5.0
12,신사소곱창 신사본점,3.0
13,호텔 리츠칼튼 서울 하나조노,4.0
14,슈치쿠,5.0
15,오무라안,5.0
16,Just Steak,4.0
17,대우식당,4.0
18,롤링핀,4.0
19,백리향,3.0
