,title,score
0,신미식당,5.0
1,루카511,4.0
2,슈치쿠,4.0
3,파씨오네,3.0
4,톡톡,4.0
5,목포자매집,3.0
6,호텔 리츠칼튼 서울 하나조노,4.0
7,누오보나폴리,3.0
8,오엔,4.0
9,이화수전통육개장 대전유성점,3.0
10,스시호산,5.0
11,스바라시라멘 ,4.0
12,Just Steak,4.0
13,오룸다이닝,5.0
14,곰바위 본점,4.0
15,마담밍,5.0
16,진대감 신사점,3.0
17,루스티크,3.0
18,롤링핀,5.0
19,부산식당,4.0
