,title,score
0,리틀빅토리,3.0
1,TANUKI APPETIZING,2.5
2,GAMA,3.0
3,그녀의돈까스,2.5
4,로우팬트리,2.5
5,일일향,3.5
6,삼다도전복죽,2.5
7,PDT (Please Don't Tell),3.5
8,아카렌,3.0
9,볼트 버거 하우스 ,2.5
10,황제백숙 ,3.0
11,투히엔,3.0
12,루와즐레,3.0
13,호프가든한남,2.5
14,PIAZZA,2.5
15,완도회타운,2.5
16,오월생,3.0
17,쌍둥이수육국밥,2.5
18,도움,3.0
19,스바라시라멘,3.0
