,title,score
0,우정양곱창,3.0
1,더미 광화문본점,3.5
2,서산회관,3.5
3,에버그린안양돈까스 동탄점,2.5
4,메이지,2.5
5,츠바이슈타인,3.0
6,제이엘 디저트바,3.0
7,과일가게,3.0
8,모어댄레스,2.5
9,웬디스키친,3.0
10,나인블럭 기흥점,3.5
11,가매초밥,3.5
12,올리앤,2.5
13,코코샤브 광주운암점,3.0
14,설악산회관,3.0
15,2046PanSteak 경성대점,2.5
16,고로커피로스터스,3.0
17,짜글이돼지찌개,3.0
18,텀즈업브로,2.5
19,그레이스538,2.5
