,title,score
0,옛날손짜장,3.0
1,절믄나매,3.0
2,황남주택,3.0
3,쿠지라멘,2.5
4,모자호떡,3.0
5,쿠지라멘,3.0
6,팡짱네,3.0
7,도야족발 밀양본점,2.5
8, Wahaca(와하카),2.5
9,맘앤타르트,2.5
10,청송손칼국수,3.0
11,알곤퀸,3.0
12,명산샤브샤브칼국수,2.5
13,멘야산다이메 이태원점,3.5
14,비스트로에버,2.5
15,걸작떡볶이 원광대점,2.5
16,정안정,3.0
17,원모어프로포즈,2.5
18,양면성,3.0
19,논밭골,3.0
