,title,score
0,아오스요거트,5.0
1,메르데쿠르,3.0
2,피스피스,3.0
3,파운드,3.5
4,고양이부엌,3.0
5,서경일식,2.5
6,BURGEROOM181,3.5
7,강호국밥,2.5
8,괜스레,2.5
9,블룸스토리,2.5
10,유아시스,3.0
11,송파나루,2.5
12,바나나테이블 동탄점,2.5
13,농가의하루,3.0
14,더장어,2.5
15,돌고래바베큐,2.5
16,시골밥상,2.5
17,충만치킨원광대점,2.5
18,오라구,2.5
19,피양옥,3.0
