,title,score
0,셰프 김태홍,3.0
1,동경산책,2.5
2,옥루,3.5
3,풍남정,3.0
4,서촌김씨뜨라또리아,3.0
5,CAFE테라,3.0
6,대전광봉횟집,3.0
7,마일커피,3.0
8,라팡,2.5
9,surf club,3.0
10,Lezat Beach Restaurant,3.0
11,청정한우촌,2.5
12,영월애곤드레,3.0
13,BUBBLY,2.5
14,팔당냉면 용인시청점,3.0
15,다락마을 평택점,3.0
16,사리원 식객촌 태평로점 ,3.0
17,타노시미,2.5
18,오크힐커피,2.5
19,통나무집사람들,3.0
