,title,score
0,충무할매김밥,5.0
1,삼송빵집 현대백화점판교점,4.0
2,마이치치스,5.0
3,값진식육,5.0
4,오젠,4.0
5,디저트리,5.0
6,스시이끼,5.0
7,삼호 짱뚱이,3.0
8,베라짜노,5.0
9,라뒤레 신세계백화점강남점,5.0
10,라미띠에,4.0
11,허우,5.0
12,슌미 노보텔앰배서더강남,4.0
13,판교블루스,5.0
14,오율,3.0
15,진아떡집,5.0
16,함흥막국수,4.0
17,송전매운탕,5.0
18,삐아프,5.0
19,연탄노가리,4.0
