,title,score
0,부악춘,2.5
1,제주에인감귤밭,3.5
2,멜로우,2.5
3,비스트로 바이 현,2.5
4,성심당 DCC점,3.0
5,오늘한점 김포운양점,2.5
6,쿠촐로 테라짜,3.5
7,커피명가 울산점,2.5
8,쿠마식당,2.5
9,가또블루,3.0
10,바랄새우,2.5
11,카페 그라쎄,2.5
12,동성다찌,3.0
13,옛날중국집,3.0
14,다인홀,2.5
15,모멘트커피,3.0
16,영산강민물장어,3.0
17,신사가든,3.0
18,히말라얀 레스토랑,2.5
19,오후홍콩,3.0
