,title,score
0,불로닭발아나고,3.5
1,도프차일드키친,3.0
2,묘오또,2.5
3,장원막국수 포천점,2.5
4,홍라드,2.5
5,수상한포차 홍대2호점,2.5
6,본가갈비,2.5
7,돼지랑 순대랑,2.5
8,택지골,2.5
9,리버,3.0
10,마산아구해물탕,2.5
11,메밀소바&우동전문점,2.5
12,석천일식,3.0
13,샹끄발레르,3.5
14,동방커피,2.5
15,왕언니육칼밥,2.5
16,더소야소 부평구청점,2.5
17,데일리오아시스 더대구,3.0
18,진미시골수라상,2.5
19,긴테이블,2.5
