,title,score
0,족발한판,2.5
1,여우골한소반,2.5
2,삼삼밀면,2.5
3,쿠촐로 테라짜,3.0
4,1995오사카,3.0
5,거닐다 봄,3.0
6,들꽃카페,3.0
7,홍어마을,3.0
8,동탄곤드레,2.5
9,리얼리,3.0
10,구룡포계절회집,3.0
11,삼송빵집 현대아울렛송도점,2.5
12,여시관,3.0
13,죽도시장 수제비골목,3.5
14,왕푸징,2.5
15,동은성,3.0
16,겟201 월성점,3.0
17,두꺼비객잔,2.5
18,뿌까페,2.5
19,몽리 와인바,3.5
