,title,score
0,메종조,4.0
1,오장도너츠맛집,4.0
2,가나다라브루어리,5.0
3,바 다빈치,3.0
4,스시스미레,3.0
5,한스드림베이커리,3.0
6,락원이북만두,3.0
7,카페 피크닉,3.0
8,삼대돈카츠,3.0
9,허수아비,2.5
10,최미삼순대국,2.5
11,장우녹차오리농장,3.0
12,유빙벽돌집삼계탕,3.0
13,절대분식,3.0
14,두끼,2.5
15,컵테이블,2.5
16,매료식당,2.5
17,라그릴리아 청담점,3.0
18,외정황토못메기,2.5
19,금남송학식당,3.0
