,title,score
0,물레방아막국수,4.0
1,부원면옥,4.0
2,신숙희진골막국수 ,5.0
3,송정해변막국수,3.0
4,신숙희진골막국수 ,5.0
5,사리원 여의도IFC몰점,4.0
6,다미,4.0
7,삼보정,4.0
8,정인면옥,4.0
9,감미옥분당점,5.0
10,뿅의전설 야탑직영점,4.0
11,그집,5.0
12,오발탄 분당서현점,4.0
13,강남면옥 서현점,4.0
14,나무스,5.0
15,나무스,4.0
16,서현궁,4.0
17,온더테이블,5.0
18,유타로,5.0
19,우마이도 분당점,4.0
