,title,score
0,삐아프,5.0
1,심양,3.0
2,왕자장어,4.0
3,슌미 노보텔앰배서더강남,3.0
4,뚱딴지,4.0
5,청담골,5.0
6,그라노,3.0
7,삼호 짱뚱이,3.0
8,세시셀라 도산공원점,4.0
9,후쿠스시,5.0
10,소문난쭈꾸미꼼장어,4.0
11,원주추어탕,5.0
12,가마마루이라멘,4.0
13,엔그릴,4.0
14,뚱딴지,5.0
15,이사벨더부처 파미에스테이션점,4.0
16,볼트82,5.0
17,가야가야,4.0
18,팬아시아 홍대점,4.0
19,와플 잇 업,4.0
