,title,score
0,호무랑,3.0
1,서지초가뜰,3.0
2,강릉전복해물뚝배기,4.0
3,페어링룸,5.0
4,청담면옥함흥냉면,5.0
5,마당넓은집,5.0
6,강릉전복해물뚝배기,4.0
7, 초당수라간  ,5.0
8,열두바구니송도점,4.0
9,천리포횟집슈퍼,3.0
10,화해당,3.0
11,토담집,4.0
