,title,score
0,옛터촌국수 본점,3.0
1,바바코아,2.5
2,순남시래기 진주평거점,3.0
3,할랄가이즈 강남점,3.0
4,플레이스앤,3.0
5,빈체로파스타 안산점,3.0
6,효담곤드레산채밥상,3.0
7,닭포 종로점,2.5
8,차오프라야,2.5
9,텐어클락,2.5
10,황해칼국수,2.5
11,부타모리,3.0
12,히바치,2.5
13,오하이오옥수,3.0
14,한끼야끼 동성로점,2.5
15,월정리에서브런치,2.5
16,해달콩국수,3.0
17,화담,2.5
18,조선횟집 여의도지점,3.0
19,Band of Brewers,3.0
