,title,score
0,그림나베,5.0
1,소나무회식당,4.0
2,값진식육,4.0
3,베라짜노,4.0
4,슌미 노보텔앰배서더강남,4.0
5,호남9호회스페셜,4.0
6,그라노,5.0
7,세시셀라 도산공원점,5.0
8,신촌서울불고기,4.0
9,이사벨더부처 파미에스테이션점,5.0
10,버거베이,5.0
11,가미분식,5.0
12,속초어장물회,5.0
13,모스버거 (신촌현대점),3.0
14,신토불이 떡볶이 본점,5.0
15,훈활어,4.0
16,루프탑,5.0
17,팬아시아 홍대점,5.0
18,광화문집,4.0
19,콩부인 파미에스테이션점,5.0
