,title,score
0,류니끄,3.0
1,그라노,3.0
2,소문난쭈꾸미꼼장어,5.0
3,볼트82,4.0
4,갯바위,5.0
5,베라짜노,4.0
6,스시이끼,4.0
7,스시타쿠,4.0
8,삼호 짱뚱이,5.0
9,감래등,4.0
10,아야진생태찌개 본점,5.0
11,세시셀라 도산공원점,5.0
12,미도향,5.0
13,올반 파미에스테이션점,5.0
14,허우,3.0
15,심양,4.0
16,갓포아키 도산공원점,3.0
17,슌미 노보텔앰배서더강남,3.0
18,큐슈 울트라아멘,5.0
19,라미띠에,3.0
