,title,score
0,아우어커피(OUR coffee),4.0
1,페어링6,4.0
2,아웃백스테이크하우스 을지로입구점,4.0
3,투썸플레이스 여의도점,4.0
4,브라더후드키친,4.0
5,대가볼태기 ,4.0
6,고래식당,4.0
7,가치읻다,3.0
8,더루시파이키친,4.0
9,동남집,5.0
10,더플레이스,3.0
11,대박쌈,5.0
12,테라로사 여의도점,4.0
13,아이엠어버거 파미에스테이션점,4.0
14,잠수교집,5.0
15,월강부산돼지국밥,5.0
16,킨톤라멘,4.0
17,명화곱창,5.0
18,투썸플레이스 여의도점,4.0
19,원조명동찌개마을,4.0
