,title,score
0,삐아프,5.0
1,심양,5.0
2,올반 파미에스테이션점,5.0
3,소문난쭈꾸미꼼장어,5.0
4,왕자장어,4.0
5,라뒤레 신세계백화점강남점,3.0
6,스시타쿠,5.0
7,어랑생선구이,4.0
8,류니끄,5.0
9,디저트리,4.0
10,한터시골농장,5.0
11,논현손칼국수,5.0
12,오향선 본점,3.0
13,큐슈 울트라아멘,5.0
14,중앙식당,3.0
15,왕십리소곱창,3.0
16,크리스탈제이드,4.0
17,삼호 짱뚱이,3.0
18,베라짜노,5.0
19,갯바위,3.0
