,title,score
0,클랩피자,3.5
1,다케오 호르몬 테판야끼,3.0
2,리치몬드,3.0
3,석관시장떡볶이,3.5
4,강촌매운탕,3.0
5,쌀레뻬뻬,3.0
6,페르마타,3.0
7,삼겹싸롱 철산점,2.5
8,아오리의 행방불명,2.5
9,짬뽕상회 ,3.0
10,쿠촐로 테라짜,3.5
11,너섬가,2.5
12,딜라잇식스 부경대점,3.0
13,선궁,3.0
14,마실한정식 김해점,3.0
15,삼양동순대떡볶이,3.5
16,Hole in coffee,2.5
17,빠빠에치차,2.5
18,어머니닭집,3.0
19,Us Handwich (어스 핸드위치),2.5
