,title,score
0,미미쿠키,1.0
1,설빙 강남역점,4.0
2,모루,5.0
3,골목흑돼지,4.0
4,원조두꺼비집불오징어,4.0
5,기다스시 신사점,4.0
6,베르사케,5.0
7,메콩타이 분당정자점,5.0
8,미미네홍대본점,4.0
9,교동짬뽕 ,5.0
10,강릉수산,5.0
11,멘야산다이메,4.0
12,마복림떡볶이,4.0
13,논현삼계탕 롯데월드몰점,4.0
14,갯마을,4.0
15,세꼬시닷컴,4.0
16,청국장과보리밥 범계점,4.0
17,포메인 정자본점,4.0
18,우미노히,4.0
19,겐로쿠우동 홍대본점,4.0
