,title,score
0,일레커피,3.5
1,옥상달빛,2.5
2,펄쉘 ,3.5
3,하남돼지집 이천창전점,3.0
4,토도스,3.5
5,아라한우,2.5
6,김포한우곱창,2.5
7,석이네,3.0
8,장수영양돌솥밥,2.5
9,이찌방 ,3.0
10,더그로브,2.5
11,토시래 안양1번가 본점,3.0
12,예원한정식,2.5
13,떡후,2.5
14,보수동 정점,2.5
15,이게국수집,3.0
16,최대섭대박김밥,3.5
17,PKM가든 레스토랑&카페,3.0
18,로드 바,2.5
19,아소다이닝,3.5
