,title,score
0,흥부네소바막국수,4.0
1,식부관,3.5
2,달반늘,3.5
3,화사랑화로구이,3.0
4,미루차이나,3.0
5,통영섬마을,2.5
6,장수해장국,2.5
7,짬뽕이빨개,3.0
8,백제원,3.0
9,예지현,3.5
10,더플레이스엠,3.0
11,카메,2.5
12,열시삼십오분,3.0
13,메밀정원,3.0
14,아웃스탠딩 커피,2.5
15,비어투고,3.0
16,아모리노,3.0
17,성동떡방앗간,3.0
18,다락등갈비,2.5
19,오늘경양식,2.5
