,title,score
0,까폼,4.0
1,카페드220볼트 오시리아,3.0
2,장독대항아리보쌈,3.0
3,기꾸스시,3.0
4,강남루,3.0
5,케이트앤케이크,2.5
6,봉쥬르마망,2.5
7,브리브,2.5
8,미친물고기 스테이지원,2.5
9,긴테이블,2.5
10,잠시커피,2.5
11,스윗모먼츠,2.5
12,귤꽃,3.0
13,37.5 범어점,3.0
14,브로이하우스바네하임,3.5
15,앳더모먼트,2.5
16,홍복작은면가게,2.5
17,몽리 비스트로,3.0
18,커피미학 본점,3.0
19,안면도 해비알꽃게,3.0
