,title,score
0,긴류오사카 종로직영점,3.0
1,인디안참숯구이,4.0
2,안동국시,4.0
3,대구반야월막창동호점,5.0
4,라벨라쿠치나,3.0
5,리스토란테 에오,4.0
6,금불수산 대림회초밥,4.0
7,진골목식당,4.0
8,랩24,3.0
9,원조북성로우동불고기,3.0
10,사상꼬리집,4.0
11,내호냉면,4.0
12,해밥달밥 남구점,4.0
13,존슨네 치즈등갈비 서면점,4.0
14,올리브장작 동래점,5.0
15,장여사의나뭇잎손만두,5.0
16,셰프의찜닭,4.0
17,구워삶기,5.0
18,본전돼지국밥,4.0
19,삼진어묵 부산역광장점,4.0
