,title,score
0,이비스스타일앰배서더명동 르스타일 레스토랑&바,5.0
1,비스트로차우기,5.0
2,마고닭(대구본점),4.0
3,친친원테이블,5.0
4,모이세해장국 본점,5.0
5,장원식당,3.0
6,한상동성로본점,4.0
7,모이세해장국,5.0
8,대명칼제비,5.0
9,신신반점,3.0
10,낙영찜갈비,5.0
11,봉산찜갈비,3.0
12,아서원,3.0
13,미진분식본점,3.0
14,보엠,3.0
15,55도와인앤다인,4.0
16,해녀의집,5.0
17,몽중헌 청담점,5.0
18,와규홀릭,4.0
19,물항식당 탑동점,5.0
