,title,score
0,오늘그대와,3.0
1,바닷가작은부엌,3.0
2,오홀블루,3.0
3,더그리드 광명소하점,2.5
4,삼일식당,2.5
5,오스테리아 오르조,3.0
6,핑퐁챔피언,2.5
7,동피랑굴촌,3.0
8,미술관옆커피가게,2.5
9,용문사거리,2.5
10,노비아 에 노비오,3.0
11,리코파파 옥계점,2.5
12,선인장횟집,3.0
13,명가정,3.0
14,은구비로커피로스터즈,3.0
15,옥루,3.0
16,청춘스테끼,2.5
17,삐아또,3.0
18,브릭하우스76,2.5
19,이가,2.5
