,title,score
0,해창주조장,4.0
1,로우파이테이블,3.5
2,포메인 동탄점,2.5
3,카리브해,2.5
4,면주방 스타필드하남점,3.0
5,이중섭식당,3.0
6, Wahaca(와하카),2.5
7,감탄고기집,2.5
8,애기능농장,3.0
9,브루잉멜로우,3.0
10,귀빈식당,2.5
11,타이웨이,3.0
12,호박꽃,3.0
13,전주-한옥마을 전동호떡,3.0
14,마당,3.0
15,쁠라뒤쥬르,3.0
16,기와집순두부,3.0
17,컴컴 베이커리까페,2.5
18,까페퐁당,2.5
19,카페소랑,3.0
