,title,score
0,안동국시,4.0
1,인디안참숯구이,5.0
2,대동면옥,4.0
3,라벨라쿠치나,4.0
4,랩24,5.0
5,우미노히,4.0
6,콩부인,4.0
7,페어링룸,5.0
8,진골목식당,3.0
9,밤새우는닭,4.0
10,박달집,4.0
11,영생덕,5.0
12,장여사의나뭇잎손만두,3.0
13,구워삶기,5.0
14,뉴욕상회 서면점,5.0
15,사상꼬리집,5.0
16,날마다좋은집,3.0
17,뺑드깜빠뉴,5.0
18,알키미스트,4.0
19,원조북성로우동불고기,4.0
