,title,score
0,우미노히,3.0
1,대동면옥,4.0
2,급행장,4.0
3,숨쉬는순두부 본점,5.0
4,라벨라쿠치나,4.0
5,내호냉면,4.0
6,괘법쭈꾸미전문점,4.0
7,진골목식당,5.0
8,뉴욕상회 서면점,5.0
9,르챔버,3.0
10,인디안참숯구이,4.0
11,존슨네 치즈등갈비 서면점,4.0
12,대구반야월막창동호점,5.0
13,셰프의찜닭,5.0
14,날마다좋은집,5.0
15,낭만천하왕소금구이,4.0
16,장여사의나뭇잎손만두,5.0
17,구워삶기,5.0
18,올리브장작 동래점,5.0
19,충남분식,5.0
