,title,score
0,스시초희,5.0
1,잇푸도,5.0
2,갓포아키 도산공원점,5.0
3,나고미라멘,5.0
4,Just Steak,5.0
5,그라노,5.0
6,평양면옥,5.0
7,일일향 1호점,5.0
8,오룸다이닝,5.0
9,루카511,5.0
10,까사델비노 청담점,5.0
11,베라짜노,5.0
12,스시코우지,5.0
13,삼성원조양곱창,5.0
14,미 피아체,5.0
15,JS가든 청담점,5.0
16,리스토란테 에오,5.0
17,비금도청담점,5.0
18,55도와인앤다인,5.0
19,메종 드 라 카테고리,5.0
