,title,score
0,가나다라브루어리,4.0
1,우남식당,3.0
2,뚝배기가든식당,3.0
3,박영수손짜장,2.5
4,흥부네화덕,2.5
5,A&W버거,3.0
6,우리밀빵꿈터 건강담은,3.0
7,홍단,3.0
8,떡두껍.집,2.5
9,사쿠라멘,3.5
10,김영모과자점 수원점,3.0
11,최고당돈가스,3.0
12,로티본,3.0
13,옥루,3.5
14,동해산 새우구이,3.0
15,함초간장게장,3.0
16,놀부유황오리진흙구이 청담점,3.0
17,히든트랙,2.5
18,배키우동,2.5
19,정선,2.5
