,title,score
0,나영밀작업실,3.0
1,강서,3.0
2,아이언쉐프,2.5
3,전주식당,3.0
4,전주콩나물국밥,3.0
5,생고기제작소 탑동점,2.5
6,너내가,2.5
7,풍년갈비,3.5
8,대왕해물문어보쌈,3.0
9,원이자카야 ,2.5
10,돋질로,2.5
11,오스테리아샘킴,3.5
12,로스터스 정진원의커피볶는집,3.0
13,테일러커피 2호점,2.5
14,라방드데시네,3.0
15,포앤타이,3.0
16,Thung Phi (덩피),2.5
17,스시츠루,3.0
18,소싯적청춘을요리하다 대전시청점,2.5
19,련,3.0
