,title,score
0,Bread rum,3.5
1,베어스덴베이커리,3.5
2,수타생고기,2.5
3,쿠촐로 테라짜,3.5
4,중앙집,2.5
5,테이프,3.0
6,천년누리 전주빵,2.5
7,월향 명동,3.0
8,Pompomrouge,2.5
9,쿠우쿠우 하남점,2.5
10,BBONGZZAK,2.5
11,세이치즈,2.5
12,송학낙지회관,3.5
13,리치몬드 연희점,3.0
14,spotted pig burger (스폿티드 피그 버거),3.0
15,27년,3.0
