,title,score
0,대동면옥,5.0
1,진골목식당,5.0
2,인디안참숯구이,5.0
3,대구반야월막창동호점,5.0
4,라벨라쿠치나,3.0
5,콩부인,4.0
6,내호냉면,5.0
7,희야네석쇠쭈꾸미,4.0
8,초량밀면,4.0
9,페어링룸,3.0
10,장여사의나뭇잎손만두,5.0
11,랩24,5.0
12,대리만족 서면점,5.0
13,원조북성로우동불고기,3.0
14,알키미스트,5.0
15,합천일류돼지국밥,4.0
16,와사비 문현점,5.0
17,우미노히,5.0
18,셰프의찜닭,4.0
19,삼진어묵 부산역광장점,5.0
