,title,score
0,카페 차,3.5
1,덕봉식당,2.5
2,제일산꼼장어장어구이,3.0
3,디로리,3.0
4,나니고랭,2.5
5,043BAO,3.0
6,마구로 진,2.5
7,이동막걸리,2.5
8,인디비주얼,2.5
9,낭만식탁,3.0
10,수제돈까스마루,2.5
11,산수원,3.0
12,해림호,2.5
13,서피랑떡복기집,3.0
14,제주해남,3.0
15,브루잉멜로우,3.0
16,춘천막국수,2.5
17,풍년식당,2.5
18,오버30,2.5
19,신경섭의참치박사,2.5
