,title,score
0,십분의일,2.5
1,스와가트 청담본점,2.5
2,경천애인2237,3.0
3,제주분식,3.0
4,곰브라더스&비엔나핫도그 제주제원점,3.0
5,대추나무,2.5
6,서호손짜장,2.5
7,굿애프터눈,3.0
8,온달수산,3.5
9,논뚜렁밭뚜렁,3.0
10,가보정4관,3.0
11,예랑 영통,2.5
12,정씨부엌,2.5
13,바지라기,2.5
14,마당,2.5
15,리얼펍 봉선점,3.0
16,저스트버거,2.5
17,종이다방,2.5
18,Thung Phi (덩피),3.0
19,라무진,2.5
