,title,score
0,낙원꽃분식,4.0
1,덕후선생,3.5
2,진라이,3.5
3,제주에인감귤밭,3.5
4,테라로사 판교점,3.5
5,마리아정 레시피,3.0
6,로드 100,2.5
7,조대감부대찌개,2.5
8,마가방김포장기점,3.0
9,해변으로,2.5
10,대도식당,3.0
11,후웨이즈,3.0
12,에머이 ,2.5
13,서울커피 익선점,3.5
14,unir,2.5
15,낙샌,2.5
16,사해방,3.0
17,리도엘리펀트,2.5
18,카페드로잉 광교점,2.5
19,웡야오지(甕窯雞),3.0
